hu_moment_1,hu_moment_2,hu_moment_3,hu_moment_4,hu_moment_5,hu_moment_6,hu_moment_7,hu_moment_8,hu_moment_9,hu_moment_10,hu_moment_11,hu_moment_12,hu_moment_13,hu_moment_14,hu_moment_15,hu_moment_16,hu_moment_17,hu_moment_18,hu_moment_19,hu_moment_20,hu_moment_21,hu_moment_22,hu_moment_23,hu_moment_24,hu_moment_25,hu_moment_26,hu_moment_27,hu_moment_28,label
7.122430621564854,18.957552663266362,22.97488433711414,23.01724389998786,-23.02585092994045,23.025850421397536,-23.02585092994044,5.842978015687957,14.805337769799516,22.665317992643406,21.914989485713168,-23.025850929928,-23.025758451015346,23.025850929749318,5.48873330719443,13.310410872765958,19.939796509738045,21.855067462831222,23.02585092919889,-23.022998990888077,-23.025850928617693,7.171757631341433,20.232448840721727,23.01540013334219,23.02211219438706,-23.025850929940457,23.025850821844788,-23.025850929940454,ASC-H
6.678040208346474,16.862134691747507,23.019540056663338,22.844677637003905,-23.02585092994013,-23.025825829962443,23.025850929939832,6.585979373552036,17.600712720552757,22.957588093011104,22.653811834218885,-23.025850929937093,23.025785869317325,-23.025850929933153,6.29724979710985,15.37193492612967,21.37671140877636,22.28493552545743,23.025850929727902,23.025444731462457,-23.02585092983833,6.91211935373385,18.464277588168308,23.01213434629945,22.97133691666267,-23.02585092994032,-23.0258461634146,23.025850929940383,ASC-H
6.82915906278085,20.047644956647133,23.004395420746896,22.873255239700633,23.025850929939846,-23.025844810315533,23.025850929939683,6.690984057339182,17.923046517716312,22.71962113475851,22.917282744635585,23.025850929938322,-23.025837157633028,-23.025850929939537,6.137186654229678,19.522319452117575,22.944099465231186,21.16751537293876,23.025850929794395,23.025570618207816,23.02585092960315,6.984613559883747,21.631792944882523,23.016868732002578,22.99567546263167,23.025850929940415,-23.02585055434752,23.025850929940425,ASC-H
6.936479072665083,17.242560985171718,22.829543640732147,22.79682049686777,23.025850929937032,-23.025843254125956,-23.025850929935434,6.332199205226107,18.86154698966056,23.014346514107384,22.78307158948902,23.025850929938972,-23.02584312036897,23.025850929940006,6.117359330477303,14.752746807615312,20.544076129419786,19.933493507453782,23.025850905192513,23.02150131064442,23.02585090976675,7.023974784463533,18.389984325000878,22.984670705589895,22.930137590046446,23.025850929940233,-23.025847361983324,-23.025850929939843,ASC-H
6.8066613142661065,19.34498864814247,22.94097523022498,22.82409274076239,-23.02585092993966,23.025839898144703,-23.025850929937413,6.36335843379372,19.446842326826303,22.922779798685795,22.96141876183935,-23.025850929940166,-23.025848416281,-23.025850929939974,6.1946153539024005,15.270378096895758,20.74517177414485,22.63247847952109,-23.025850929841354,-23.025632567356404,23.02585092993695,6.921303717629212,19.681930223914947,22.984314200917208,22.951348145178436,-23.025850929940425,23.02584785475608,-23.025850929940013,ASC-H
6.878314908159769,19.008794758912337,23.01810823259812,22.933533433625733,-23.02585092994039,-23.025843789092203,-23.0258509299402,6.354893370931386,20.71701799361525,23.024858286255355,23.003122087340003,-23.025850929940457,23.02585026456616,23.025850929940447,6.12517457141801,16.170590564082115,22.33458408245598,21.44127027906354,-23.02585092984292,23.024674438680453,-23.025850929184703,6.993558396738645,19.894902509065343,23.021738418915064,22.990442190855006,-23.025850929940454,-23.02584925498719,-23.025850929940415,ASC-H
6.560765630589324,17.086954588913034,22.378361239397524,22.53570848702646,23.02585092989593,23.02573223336683,23.0258509299225,6.514930736581081,19.942425585940317,22.99883046801198,23.002835105701216,-23.025850929940457,-23.025849878176675,23.025850929940397,6.2025842876811454,16.269842673694885,22.75198250345419,22.378536031392176,23.02585092993162,23.025729870280124,-23.025850929892506,6.736673054083205,17.655048392974457,22.733347636082577,22.85251495164647,23.025850929935668,23.025827971385922,-23.025850929940127,ASC-H
6.837039317060529,16.828553797263737,22.528472076326405,22.915567802234044,-23.025850929939192,-23.025835252379668,23.025850929937523,6.401102109674497,17.48868892878674,22.891318318784673,22.822608490511026,-23.0258509299364,-23.02581819119467,23.02585092994031,6.027993267424392,14.296180562481293,22.303637484250686,21.244553861596426,23.025850929220777,23.022076439338836,-23.025850929070508,6.953373963555272,17.8391071735236,22.856106588002216,22.97442308058918,-23.025850929940287,-23.025846142799235,23.025850929939963,ASC-H
6.519778761970164,17.54702070454859,22.3039075691924,22.79870827763623,-23.025850929927476,-23.02582164068134,-23.025850929937803,6.480092113839728,22.885599882908032,22.982297521362472,23.021647828375723,23.02585092994045,23.025850925423246,-23.025850929940454,6.132665164392928,16.974819836157454,21.881995394624393,22.365726884860564,23.025850929824202,-23.025738972866833,23.02585092987745,6.6815504473696095,18.26525947764258,22.645553411137367,22.908396590969325,-23.025850929937523,-23.025844763708324,23.025850929939864,ASC-H
6.404594263354311,14.406070813824021,22.618728163295007,22.030768778146584,23.025850929872014,23.024766040366483,-23.025850929798263,6.396907859380906,15.226509717881536,22.95053563721517,23.001073443781426,23.02585092994035,23.025845155800937,-23.025850929940425,6.159930939000437,15.058381621294505,21.87586669609545,22.74613285035086,23.025850929919876,23.025677624488083,-23.025850929923077,6.581716736998945,14.906255141599365,22.896947573442503,22.525873079629267,23.02585092993224,23.025534130439908,-23.025850929922907,ASC-H
