hu_moment_1,hu_moment_2,hu_moment_3,hu_moment_4,hu_moment_5,hu_moment_6,hu_moment_7,hu_moment_8,hu_moment_9,hu_moment_10,hu_moment_11,hu_moment_12,hu_moment_13,hu_moment_14,hu_moment_15,hu_moment_16,hu_moment_17,hu_moment_18,hu_moment_19,hu_moment_20,hu_moment_21,hu_moment_22,hu_moment_23,hu_moment_24,hu_moment_25,hu_moment_26,hu_moment_27,hu_moment_28,label
6.7245211293234,17.783209813008245,22.97973697717575,22.68684343430729,-23.02585092994005,-23.0258029709336,23.0258509299349,6.5885320331545865,21.98880622520127,22.98181817179181,22.859682923457346,23.025850929939804,23.025848681531716,23.02585092993896,6.28749415632933,17.503027437134637,22.4000500481511,21.708984471751723,23.025850929551947,23.025476440396236,23.02585092977812,6.952632130887263,19.05266424624756,23.023460708566795,22.944802070652653,-23.025850929940447,-23.02584567647038,23.025850929940336,1
6.697149792617852,20.58578521341942,22.87983022751503,22.849579267419816,-23.025850929937917,23.02584533618879,-23.02585092993827,6.614846150807272,21.166881670858345,22.88005335830882,22.969210160729297,-23.0258509299399,23.02584992593249,23.02585092994041,6.342151040901879,16.613190242320364,22.01001297521953,22.844141101386125,-23.025850929935807,23.02582338297943,23.025850929929604,6.991349402144983,22.93560676999673,23.001783951639357,22.998843405234005,-23.025850929940383,23.02585086007844,23.025850929940447,1
6.899454735270008,17.969392529066024,22.94386011622399,22.952592716853488,-23.02585092993989,-23.02584743199512,-23.025850929940216,6.601366661299459,18.937510484322527,22.905354018501168,22.976968296692338,-23.02585092994006,-23.02584946589304,-23.0258509299404,5.807160304823043,15.079108957714425,19.648471079867168,20.573239210305147,23.02585092614288,23.020248518950645,23.025850911930863,7.041472657691946,19.10470161728558,23.01869838858478,22.9975703048125,-23.025850929940425,23.02585052602408,-23.02585092994043,1
6.933178395035504,18.282296014853426,22.961826692461862,22.85295328933127,-23.02585092993852,-23.02583079439481,-23.02585092993961,5.253360785014367,15.051150324505585,19.92653934210202,21.35057091495174,23.025850929671584,-23.02571039634213,-23.025850925787477,6.309264782216224,18.7019254452974,21.108052729015583,20.654327243255,23.025850925627125,23.02520951405084,-23.02585092405748,7.00681800223955,19.00344364951551,23.00215983030301,22.93971531857066,-23.02585092994008,-23.02584427179115,-23.025850929940283,1
6.8066613142661065,19.34498864814247,22.94097523022498,22.82409274076239,-23.02585092993966,23.025839898144703,-23.025850929937413,6.36335843379372,19.446842326826303,22.922779798685795,22.96141876183935,-23.02585092994017,-23.025848416281,-23.02585092993997,6.1946153539024005,15.270378096895758,20.74517177414485,22.63247847952109,-23.025850929841354,-23.025632567356404,23.02585092993695,6.921303717629212,19.681930223914947,22.984314200917208,22.95134814517844,-23.025850929940425,23.02584785475608,-23.025850929940013,1
6.814556126606138,18.10555216810973,22.52670529023112,22.856437011777725,-23.0258509299341,-23.025836704301227,-23.02585092993988,5.917271934094185,15.385162788385294,22.557633536861985,19.40788795856586,23.025850925780915,23.009453265336465,-23.02585091358749,6.198085664203773,15.96123308601152,21.82775916835072,22.607897514799618,-23.02585092990128,23.025716013205,-23.02585092989926,6.920651257676725,18.758351787734966,22.81745353770916,22.96260162153864,-23.025850929939683,-23.0258480410546,-23.025850929940244,1
6.560765630589324,17.086954588913034,22.378361239397524,22.53570848702646,23.02585092989593,23.02573223336683,23.0258509299225,6.514930736581081,19.94242558594032,22.99883046801198,23.002835105701216,-23.025850929940457,-23.025849878176675,23.0258509299404,6.2025842876811454,16.269842673694885,22.75198250345419,22.378536031392176,23.02585092993162,23.025729870280124,-23.025850929892503,6.736673054083205,17.655048392974457,22.733347636082577,22.85251495164647,23.025850929935668,23.02582797138592,-23.025850929940127,1
6.368134896591125,17.49101881598585,22.77246639558067,22.391603660279745,23.02585092992509,23.02576811271822,-23.02585092989842,6.42971565096828,16.557194874295018,22.756183568342745,21.8494693077519,-23.025850929793183,-23.025651328517167,-23.02585092982547,6.176007987904844,18.908398799616783,22.791141682157384,22.242270775683668,-23.02585092992191,23.02582818286692,-23.02585092987638,6.517828096330601,18.048065078117244,22.875027965720605,22.754602993828765,23.02585092993713,23.025830410943527,-23.02585092993428,1
6.640633127991896,19.319043740435998,22.720287730739223,22.93380243407493,23.02585092993973,23.025845115842134,-23.02585092993882,5.916264591103349,14.613432479112394,22.55335451681284,20.96463659007679,-23.02585092883951,-23.023844246569645,23.02585092908375,6.102289698035709,18.46747738119347,22.60812150556695,22.81404870026509,23.025850929937697,-23.025850543022607,23.025850929932684,6.739609515460555,19.99057091004392,22.855584391747797,22.969431628035775,23.02585092994034,23.025848480993044,-23.025850929939864,1
6.771227918037941,18.39768216477179,22.96148434830682,22.62345453239197,23.025850929935487,23.02580154513991,23.025850929932965,5.862602360659317,14.988407005001724,20.08593350335434,21.791553704944853,23.025850928477197,-23.02509541930752,23.02585092927088,6.112824093015291,14.694162175914045,20.33513169799409,22.63970228329876,23.0258509298316,23.02562801079951,23.02585092989009,6.857610568641232,18.894002417691347,22.99291651352664,22.7855121668046,23.025850929938887,23.02582988218733,23.0258509299384,1
